,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Antenatal care coverage, at least one visit (%)",Birth registration (% under age 5),Child labour (% ages 5-14),"Child malnutrition, stunting (moderate or severe) (% under age 5)","Child marriage, women married by age 18 (% of women ages 20–24 years who are married or in union)",Coefficient of Human Inequality,Concentration index (exports) (value),"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Current health expenditure (% of GDP),Domestic credit provided by financial sector (% of GDP),Education Index,Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP$)","Estimated gross national income per capita, male (2011 PPP$)",Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Female share of graduates in science, mathematics, engineering, manufacturing and construction at tertiary level (%)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),"Forest area, change (%)",Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),Gender Development Index (GDI),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),Gross domestic product (GDP) per capita (2011 PPP $),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP$),"HIV prevalence, adult (% ages 15-49), total",Homeless people due to natural disaster (average annual per million people),"Homicide rate (per 100,000 people)","Human Development Index (HDI), female","Human Development Index (HDI), male",Human Development Index (HDI),Income Index,"Income inequality, Gini coefficient","Income inequality, Palma ratio","Income inequality, quintile ratio","Income quintile ratio, average annual change (%)",Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),Inequality-adjusted education index,Inequality-adjusted HDI (IHDI),Inequality-adjusted income index,Inequality-adjusted life expectancy index,"Infants lacking immunization, DTP (% of one-year-olds)","Infants lacking immunization, measles (% of one-year-olds)",International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, female (% of female population)","Internet users, total (% of population)","Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male",Labour force participation rate (% ages 15 and older),Life expectancy at birth (years),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Life expectancy Index,"Literacy rate, adult (% ages 15 and older)","Malaria incidence (per 1,000 people at risk)",Mandatory paid maternity leave (days),"Maternal mortality ratio (deaths per 100,000 live births)",Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate attributed to household and ambient air pollution (per 100,000 population)","Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)","Mortality rate, female adult (per 1,000 people)","Mortality rate, infant (per 1,000 live births)","Mortality rate, male adult (per 1,000 people)","Mortality rate, under-five (per 1,000 live births)",MPI 2018_ Contribution to Education,MPI 2018_ Contribution to Health,MPI 2018_ Contribution to Standard of Living,Multidimensional poverty index (MPI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),Old age pension recipients (% of statutory pension age population),Overall loss in HDI due to inequality (%),"Overall loss in HDI value due to inequality, average annual change (%)","Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of survey)","Population in multidimensional poverty, headcount (thousands) (projections for 2016)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),"Population living below income poverty line, PPP $1",Population using improved drinking-water sources (%),Population using improved sanitation facilities (%),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)","Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Population, total (millions)","Population, under age 5 (millions)","Population, urban (%)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),"Pupil-teacher ratio, primary school (number of pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Renewable energy consumption (% of total final energy consumption),Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Share of seats in parliament (% held by women),Skilled labour force (% of labour force),"Suicide rate, female (per 100,000 people)","Suicide rate, male (per 100,000 people)",Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total unemployment rate (female to male ratio),"Tuberculosis incidence (per 100,000 people)","Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)","Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","Violence against women ever experienced, intimate partner (% of female population ages 15 and older)","Violence against women ever experienced, nonintimate partner (% of female population ages 15 and older)",Vulnerable employment (% of total employment),Working poor at PPP$3,Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24),Youth unemployment rate (female to male ratio)
 Ecuador,11.8,75.6,,52.0,2.4,1.24,,20.2,0.37200000000000005,,8.5,31.5,0.675,26.2,54.2,64.2,7262.0,13873.0,14.3,15.4,13.9,45.2,33.3,33.3,1.3,50.5,50.5,,,0.9740000000000001,0.387,5.0,26.9,10749.0,173.5,71.0,114.0,108.0,46.0,26.6,10567.0,0.3,52.0,6.5,0.738,0.757,0.743,0.7040000000000001,20.2,20.2,20.2,26.9,15.5,30.1,15.1,0.5710000000000001,0.59,0.49200000000000005,0.733,20.0,16.0,1544.0,-1.5,-1.5,48.9,52.2,81.2,66.6,76.1,78.9,73.4,0.863,94.5,2.0,0.757,64.0,8.4,8.6,8.8,26.6,80.2,,,86.0,18.3,162.0,21.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3,10.4,81.2,20.5,26.9,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,92.6,86.1,-0.5,48.8,48.2,49.4,10.4,1.1,16.1,1.6,63.4,,79.0,6.5,-2.8,79.0,79.0,79.0,95.0,25.0,5.2,,6.5,2.4,13.8,,96.4,1.05,41.1,41.6,44.7,3.7,11.5,90.0,23.2,1.5,52.0,3.6,8.9,,,,41.3,9.5,45.1,19.8,1.24
 Egypt,2.9,52.3,,15.0,5.51,1.11,,28.3,0.14400000000000002,,4.2,95.3,0.601,25.8,49.1,41.7,3292.0,16408.0,13.1,12.8,13.0,34.8,,,2.1,0.1,0.1,,,0.852,,,14.3,10096.0,946.7,,,,35.0,13.7,9923.0,0.1,15.0,,0.618,0.725,0.691,0.6940000000000001,28.3,28.3,28.3,14.3,35.0,36.3,13.4,0.39,0.491,0.442,0.6829999999999999,6.0,8.0,9139.0,,,37.8,22.2,73.6,48.0,71.3,73.6,69.1,0.789,,,0.725,33.0,7.1,6.4,7.9,24.7,100.3,,,111.0,20.1,188.0,23.7,-0.6,-0.6,-0.6,-0.6,-0.6,0.8,8.2,73.6,29.0,14.3,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,98.4,93.2,-0.6,61.4,54.5,68.2,58.0,4.7,93.8,12.4,42.8,,,,-2.0,,,,,,,,,5.51,5.7,0.7,100.0,1.07,15.8,,58.3,1.8,4.5,,10.0,2.87,15.0,13.1,34.9,,,,25.3,44.9,53.6,27.6,1.11
 El Salvador,3.5,71.5,,49.0,18.53,1.09,,22.0,0.212,,6.9,86.8,0.5710000000000001,18.1,59.7,59.0,5857.0,9484.0,12.6,12.5,12.8,76.1,40.7,40.7,2.1,12.8,12.8,,,0.972,0.395,3.5,15.6,7020.0,44.3,66.0,103.0,76.0,28.0,15.6,7563.0,0.6,49.0,105.4,0.665,0.685,0.674,0.653,22.0,22.0,22.0,15.6,26.6,25.7,13.7,0.419,0.524,0.485,0.7070000000000001,7.0,5.0,1402.0,-1.8,-1.8,26.8,47.2,78.5,61.4,73.3,77.7,68.5,0.82,88.0,0.0,0.685,54.0,6.6,6.5,7.2,25.8,147.9,,,103.0,13.3,261.0,15.5,-7.7,-7.7,-7.7,-7.7,-7.7,0.4,12.4,78.5,22.2,15.6,-7.7,-7.7,-7.7,-7.7,-7.7,-7.7,93.0,91.1,-7.7,41.0,40.9,47.3,4.0,0.5,6.3,0.6,69.7,22.0,96.0,105.4,-1.9,96.0,96.0,96.0,99.9,30.0,9.7,,105.4,18.53,24.4,0.1,90.6,1.05,49.4,32.1,38.0,4.4,19.2,77.0,17.8,0.8,49.0,4.0,8.8,,,,36.1,6.8,44.4,29.9,1.09
 Equatorial Guinea,,161.2,,172.0,,1.03,,,0.677,,2.7,12.0,0.44,56.9,35.4,56.3,17962.0,27682.0,9.2,,,98.9,,,1.8,55.9,55.9,,,,,,24.7,27554.0,32.4,43.0,62.0,,,24.5,23324.0,6.2,172.0,2.3,,,0.593,0.8240000000000001,,,,24.7,,,38.4,,,,0.355,72.0,73.0,,,,21.3,56.1,62.1,59.6,57.4,58.9,56.1,0.5760000000000001,,242.0,,342.0,5.5,4.0,7.3,22.2,45.4,,,309.0,68.2,349.0,94.0,16.9,16.9,16.9,16.9,16.9,0.1,4.8,62.1,,24.7,16.9,16.9,16.9,16.9,16.9,16.9,49.6,74.5,16.9,,,,0.7,0.0,1.2,0.2,70.6,,37.0,2.3,,37.0,37.0,37.0,,23.0,,,2.3,,7.8,,51.8,1.03,31.5,19.7,,13.2,39.1,,,1.18,172.0,5.5,11.2,,,,35.6,12.5,62.7,,1.03
 Eritrea,,56.3,,70.0,,1.05,,,0.359,,3.3,,0.278,84.0,8.9,76.1,1388.0,1964.0,5.4,4.9,5.8,,,,,15.0,15.0,,,,,,,,,14.0,54.0,33.0,2.0,,1676.0,0.6,70.0,8.0,,,0.433,0.426,,,,,,,25.9,,,,0.509,2.0,3.0,114.0,,,1.1,75.4,87.6,81.4,64.6,66.8,62.5,0.687,,11.4,,501.0,3.9,,,18.9,9.8,,,219.0,33.8,293.0,45.9,-6.9,-6.9,-6.9,-6.9,-6.9,,6.8,87.6,,,-6.9,-6.9,-6.9,-6.9,-6.9,-6.9,19.3,11.3,-6.9,,,,2.6,0.2,4.8,0.7,38.2,,61.0,8.0,,61.0,61.0,61.0,,43.0,,,8.0,,79.8,,37.7,1.05,29.1,22.0,,5.4,23.4,,,1.16,70.0,6.6,11.5,,,,46.7,76.1,78.3,,1.05
 Estonia,13.3,14.4,,18.0,2.02,0.95,,8.6,0.11599999999999999,,6.5,76.9,0.8690000000000001,3.9,65.4,58.4,20381.0,34500.0,16.1,16.9,15.3,153.2,27.8,27.8,-3.2,52.7,52.7,12.3,,1.02,0.13699999999999998,,24.9,27550.0,36.2,,97.0,111.0,72.0,23.6,26985.0,,18.0,3.2,0.871,0.8540000000000001,0.866,0.846,8.6,8.6,8.6,24.9,2.3,18.7,4.8,0.848,0.7879999999999999,0.687,0.841,6.0,7.0,2989.0,-2.7,-2.7,88.4,56.0,69.5,62.2,77.4,81.7,72.6,0.883,,,0.8540000000000001,9.0,12.7,13.0,12.2,41.6,144.7,,,,2.5,,3.1,-1.6,-1.6,-1.6,-1.6,-1.6,,28.9,69.5,8.9,24.9,-1.6,-1.6,-1.6,-1.6,-1.6,-1.6,99.6,99.6,-1.6,100.0,100.0,100.0,0.9,0.2,1.3,0.1,68.4,,,3.2,3.3,,,,99.5,,,,3.2,2.02,27.5,1.5,100.0,1.05,49.4,23.8,89.8,4.8,26.4,,,0.97,18.0,6.2,13.1,,,,5.7,,24.8,10.8,0.95
 Eswatini (Kingdom of),18.3,80.9,,485.0,2.38,0.99,,33.1,0.235,,7.0,16.9,0.528,68.1,18.7,39.6,5852.0,9947.0,11.2,10.8,11.6,99.7,,,0.8,34.1,34.1,,,0.945,0.573,,11.4,7758.0,10.2,,108.0,67.0,,11.4,7836.0,27.5,485.0,,0.564,0.597,0.584,0.659,33.1,33.1,33.1,11.4,26.8,37.6,35.0,0.387,0.389,0.41100000000000003,0.371,4.0,11.0,873.0,,,25.6,42.1,66.7,53.8,57.1,60.3,53.7,0.5710000000000001,,0.8,0.597,389.0,6.5,6.1,6.9,20.4,71.3,,,362.0,53.1,508.0,71.3,-1.0,-1.0,-1.0,-1.0,-1.0,2.3,5.2,66.7,33.3,11.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.6,58.0,-1.0,28.8,27.3,30.5,0.8,0.0,1.3,0.2,23.3,,82.0,,-0.1,82.0,82.0,82.0,,28.0,,,,2.38,66.1,,58.2,1.03,28.9,14.7,,9.6,27.3,,1.3,1.04,485.0,26.3,53.5,,,,19.1,33.3,63.5,,0.99
 Ethiopia,6.2,68.5,,192.0,1.69,1.45,,25.5,0.3,37.9,4.0,,0.322,69.9,21.5,78.5,1153.0,1902.0,8.5,8.2,9.0,39.7,,,4.1,12.5,12.5,,,0.8440000000000001,0.509,,40.7,1533.0,153.1,30.0,102.0,35.0,,40.7,1527.0,1.1,192.0,7.6,0.413,0.489,0.451,0.41200000000000003,25.5,25.5,25.5,40.7,36.6,9.5,30.3,0.204,0.332,0.373,0.483,15.0,35.0,864.0,,,13.9,77.0,88.3,82.6,65.0,66.9,63.2,0.693,,59.3,0.489,353.0,2.6,1.6,3.7,18.6,42.4,,,199.0,42.6,250.0,61.3,-0.1,-0.1,-0.1,-0.1,-0.1,5.0,6.3,88.3,26.3,40.7,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,39.1,7.1,-0.1,15.8,10.8,20.7,54.8,3.5,99.9,14.9,19.4,,,7.6,,,,,,,,,7.6,1.69,92.2,,20.2,1.04,59.3,37.3,,5.6,20.7,,17.3,2.4,192.0,5.0,7.1,24.4,24.4,24.4,88.5,55.1,75.8,,1.45
 Fiji,4.8,43.4,,51.0,5.76,1.31,,15.1,0.214,,3.6,119.6,0.785,39.4,47.5,54.9,5481.0,10720.0,15.3,,,105.5,,,7.1,55.7,55.7,,,,0.35200000000000004,,17.9,8478.0,7.6,,106.0,,,16.4,8145.0,0.1,51.0,,,,0.738,0.665,15.1,15.1,15.1,17.9,10.5,22.6,12.3,0.703,0.625,0.514,0.6759999999999999,1.0,6.0,755.0,,,42.5,40.9,75.7,58.5,70.1,73.3,67.3,0.7709999999999999,,,,30.0,10.8,10.9,10.2,27.6,108.3,,,137.0,19.1,234.0,22.5,-6.6,-6.6,-6.6,-6.6,-6.6,2.4,8.9,75.7,15.3,17.9,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,93.7,95.7,-6.6,72.9,73.9,66.5,0.6,0.1,0.9,0.1,54.7,,,,-5.8,,,,99.9,,,,,5.76,31.3,,95.3,1.06,34.1,16.0,,4.3,13.5,,2.2,1.71,51.0,6.1,18.2,,,,38.7,10.9,43.9,,1.31
 Finland,7.1,7.1,,5.6,0.37,0.89,,5.7,0.141,85.5,9.4,156.9,0.904,4.2,74.1,53.3,33152.0,45539.0,17.6,18.4,16.9,73.5,33.5,33.5,7.2,73.1,73.1,39.7,,1.002,0.061,,20.9,38942.0,213.4,80.0,101.0,150.0,88.0,20.4,39248.0,,5.6,1.5,0.914,0.9129999999999999,0.915,0.902,5.7,5.7,5.7,20.9,2.0,11.6,3.4,0.885,0.862,0.797,0.9079999999999999,1.0,5.0,2622.0,4.6,4.6,86.4,55.5,62.3,58.8,81.1,84.0,78.3,0.941,,,0.9129999999999999,3.0,12.4,12.6,12.3,42.5,134.9,,,43.0,2.0,94.0,2.4,3.0,3.0,3.0,3.0,3.0,,32.0,62.3,5.8,20.9,3.0,3.0,3.0,3.0,3.0,3.0,100.0,99.4,3.0,100.0,100.0,100.0,3.5,1.1,5.5,0.3,85.2,0.2,,1.5,-9.7,,,,99.9,,,,1.5,0.37,43.2,2.9,100.0,1.05,49.6,41.5,87.7,7.2,21.4,100.0,,0.89,5.6,9.4,22.3,,,,10.0,,25.9,10.6,0.89
 France,7.4,9.0,,8.1,0.97,0.96,,9.3,0.098,,11.1,147.4,0.84,2.8,76.9,49.8,31677.0,45293.0,16.4,16.8,16.0,61.8,30.9,30.9,1.8,31.0,31.0,46.6,,0.988,0.10400000000000001,,22.7,37766.0,2515.0,109.0,107.0,111.0,65.0,21.5,38367.0,0.4,8.1,1.6,0.892,0.903,0.898,0.899,9.3,9.3,9.3,22.7,7.5,16.3,4.0,0.777,0.813,0.752,0.9209999999999999,1.0,9.0,84452.0,6.3,6.3,84.7,50.7,60.7,55.6,82.4,85.3,79.4,0.96,,,0.903,8.0,11.5,11.3,11.8,41.2,103.5,,,49.0,3.2,101.0,3.9,1.1,1.1,1.1,1.1,1.1,,30.2,60.7,9.4,22.7,1.1,1.1,1.1,1.1,1.1,1.1,100.0,98.7,1.1,82.5,79.7,85.6,40.5,12.2,64.5,3.9,79.7,,,1.6,2.0,,,,97.7,,,,1.6,0.97,13.5,2.2,100.0,1.05,47.7,25.7,81.9,5.9,19.0,,,0.92,8.1,10.4,24.6,,,,7.4,,29.1,11.9,0.96
 Gabon,,103.3,,465.0,,1.15,,23.8,0.777,,2.7,16.9,0.618,41.2,46.1,40.6,11774.0,20936.0,12.6,12.5,13.3,73.9,,,4.3,89.3,89.3,,,0.9109999999999999,0.542,,30.5,16837.0,32.5,,,,,29.2,16482.0,3.7,465.0,8.0,0.664,0.7290000000000001,0.6940000000000001,0.7709999999999999,23.8,23.8,23.8,30.5,23.5,20.4,27.6,0.473,0.529,0.614,0.509,13.0,32.0,,,,45.8,42.3,58.8,50.9,65.7,67.3,64.2,0.703,,207.9,0.7290000000000001,291.0,8.1,7.3,9.0,22.6,146.2,,,219.0,35.8,258.0,50.6,9.6,9.6,9.6,9.6,9.6,0.7,7.6,58.8,23.9,30.5,9.6,9.6,9.6,9.6,9.6,9.6,87.5,40.9,9.6,54.1,62.3,45.9,1.2,0.1,1.9,0.3,88.1,,,8.0,,,,,,,,,8.0,,82.0,,49.8,1.03,24.0,16.0,,7.0,18.1,,,2.0,465.0,20.2,36.2,,,,31.6,15.2,59.9,,1.15
 Gambia,-28.2,86.1,,174.0,14.98,1.4,,,0.35200000000000004,,6.7,,0.368,28.4,56.1,53.7,803.0,2248.0,9.2,9.3,9.2,75.1,,,-0.2,48.2,48.2,,,0.82,0.634,,19.7,1568.0,3.1,39.0,91.0,,,19.7,1518.0,1.8,174.0,9.1,0.405,0.494,0.457,0.41100000000000003,,,,19.7,,26.9,31.3,,,0.3,0.433,1.0,3.0,135.0,,,16.5,51.0,67.9,59.3,61.0,62.3,59.7,0.63,,210.2,0.494,706.0,3.4,2.6,4.2,17.0,137.3,,,234.0,43.2,289.0,67.5,-1.5,-1.5,-1.5,-1.5,-1.5,12.3,4.5,67.9,,19.7,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,80.1,41.7,-1.5,31.9,25.3,39.1,1.0,0.0,2.0,0.4,59.2,24.9,86.0,9.1,,86.0,86.0,86.0,,37.0,,,9.1,14.98,51.5,,14.9,1.03,38.7,9.4,,7.7,15.5,,14.4,1.87,174.0,9.4,12.9,,,,72.4,60.2,87.8,,1.4
 Georgia,7.5,48.8,,99.0,10.42,1.08,,12.2,0.183,,7.9,57.5,0.831,41.8,46.0,60.0,5964.0,11834.0,14.7,15.0,14.4,107.0,,,11.9,40.6,40.6,,,0.9790000000000001,0.373,,31.5,9025.0,33.5,,104.0,102.0,46.0,28.4,8766.0,0.4,99.0,,0.755,0.7709999999999999,0.7709999999999999,0.6759999999999999,12.2,12.2,12.2,31.5,2.2,24.1,10.3,0.813,0.674,0.513,0.733,3.0,4.0,5901.0,-3.2,-3.2,47.6,58.9,78.7,68.1,73.1,77.3,68.8,0.8170000000000001,,0.0,0.7709999999999999,36.0,12.7,12.3,12.2,38.0,140.5,,,79.0,10.2,227.0,11.4,-14.9,-14.9,-14.9,-14.9,-14.9,3.3,21.9,78.7,12.7,31.5,-14.9,-14.9,-14.9,-14.9,-14.9,-14.9,93.3,84.9,-14.9,96.7,96.1,96.0,2.6,0.6,4.0,0.3,57.4,0.8,,,-8.5,,,,99.9,9.0,,,,10.42,28.7,0.3,100.0,1.09,46.4,11.3,94.2,1.5,9.7,99.0,29.6,0.77,99.0,12.0,30.4,,,,56.2,16.6,28.1,,1.08
 Germany,13.7,7.3,,8.0,0.47,0.91,,7.0,0.105,,11.2,134.3,0.94,1.4,70.9,57.5,36258.0,53556.0,17.0,16.9,17.0,85.8,28.1,28.1,1.6,32.7,32.7,79.8,,0.9670000000000001,0.071,,19.1,43938.0,3589.1,107.0,102.0,101.0,66.0,19.9,44766.0,,8.0,0.8,0.9159999999999999,0.9470000000000001,0.9329999999999999,0.922,7.0,7.0,7.0,19.1,2.6,14.8,3.7,0.9159999999999999,0.866,0.7859999999999999,0.902,1.0,3.0,34970.0,3.8,3.8,87.6,54.6,66.2,60.3,80.8,83.2,78.4,0.9359999999999999,,,0.9470000000000001,6.0,14.1,13.6,14.5,45.9,117.9,,,50.0,3.3,92.0,3.9,4.4,4.4,4.4,4.4,4.4,,32.1,66.2,7.2,19.1,4.4,4.4,4.4,4.4,4.4,4.4,100.0,99.2,4.4,96.5,96.4,96.8,53.7,17.3,81.7,3.5,77.2,,,0.8,8.5,,,,98.7,12.0,,,0.8,0.47,14.2,2.9,100.0,1.06,46.7,36.9,86.6,4.5,13.9,,,0.84,8.0,4.6,7.2,,,,6.1,,19.9,6.2,0.91
 Ghana,-12.6,69.2,,160.0,13.34,1.07,,32.5,0.424,34.7,5.9,35.8,0.556,42.5,43.5,75.1,3157.0,4572.0,11.7,11.4,11.9,100.5,,,8.6,41.0,41.0,,,0.898,0.55,,16.7,3927.0,108.3,119.0,109.0,59.0,16.0,15.9,3861.0,1.6,160.0,,0.552,0.614,0.585,0.552,32.5,32.5,32.5,16.7,34.9,31.7,30.8,0.36200000000000004,0.395,0.377,0.452,3.0,11.0,897.0,1.4,1.4,31.4,74.5,79.0,76.7,62.4,63.4,61.4,0.653,,286.1,0.614,319.0,6.9,5.8,7.9,20.4,126.9,,,225.0,42.4,264.0,61.0,-0.4,-0.4,-0.4,-0.4,-0.4,4.8,5.9,79.0,32.5,16.7,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,77.8,14.3,-0.4,59.8,51.8,68.5,15.9,0.9,27.6,4.0,54.1,,55.0,,-10.4,55.0,55.0,55.0,,31.0,,,,13.34,41.4,,60.3,1.05,52.8,10.9,24.8,3.9,17.8,,6.3,1.15,160.0,2.2,4.5,29.6,29.6,29.6,66.7,26.8,67.1,25.5,1.07
 Greece,-7.5,7.9,,4.5,0.22,1.1,,12.1,0.253,,8.4,135.2,0.833,12.9,72.2,39.9,19250.0,29407.0,17.3,17.0,17.5,63.4,24.7,24.7,0.6,31.5,31.5,85.1,,0.963,0.121,,9.8,24170.0,261.5,47.0,95.0,99.0,,11.5,24251.0,,4.5,0.8,0.848,0.8809999999999999,0.866,0.8290000000000001,12.1,12.1,12.1,9.8,11.7,21.1,3.7,0.735,0.758,0.655,0.905,1.0,3.0,23599.0,,,66.8,45.5,61.1,53.1,81.0,83.7,78.5,0.9390000000000001,,,0.8809999999999999,3.0,10.6,10.3,10.9,43.3,112.0,,,42.0,3.1,93.0,3.8,-2.9,-2.9,-2.9,-2.9,-2.9,,30.5,61.1,12.4,9.8,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,100.0,99.0,-2.9,67.5,63.7,71.7,7.3,2.2,11.2,0.5,78.0,,,0.8,4.7,,,,,10.0,,,0.8,0.22,17.2,1.0,100.0,1.06,41.7,19.7,74.1,1.2,5.4,,,1.33,4.5,24.9,49.9,,,,28.2,,22.2,17.2,1.1
 Grenada,,32.3,,5.4,4.34,,,,0.191,,5.0,56.9,0.754,,,,,,16.7,16.9,16.6,114.7,,,8.7,50.0,50.0,,,,,,,12758.0,1.4,86.0,105.0,99.0,91.0,,12296.0,,5.4,5.6,,,0.767,0.727,,,,,,,8.7,,,,0.752,6.0,1.0,155.0,63.0,63.0,53.8,,,,73.5,76.0,71.1,0.8240000000000001,,,,27.0,8.7,,,27.2,112.1,,,98.0,14.2,185.0,15.8,-8.1,-8.1,-8.1,-8.1,-8.1,2.5,10.8,,,,-8.1,-8.1,-8.1,-8.1,-8.1,-8.1,95.6,78.3,-8.1,,,,0.1,0.0,0.1,0.0,36.0,,64.0,5.6,3.5,64.0,64.0,64.0,,17.0,,,5.6,4.34,10.9,,91.9,1.05,,25.0,,0.5,0.0,,4.6,,5.4,,,,,,,,39.9,,
 Guatemala,1.5,74.8,91.3,26.0,10.31,1.51,91.3,29.1,0.139,60.6,5.7,42.8,0.509,31.9,49.2,59.8,4783.0,9509.0,10.8,10.6,10.9,51.3,34.6,34.6,1.8,33.0,33.0,,,0.948,0.496,3.0,13.6,7293.0,118.5,46.0,102.0,64.0,21.0,13.3,7108.0,0.5,26.0,29.4,0.624,0.6579999999999999,0.645,0.644,29.1,29.1,29.1,13.6,36.2,34.1,17.0,0.325,0.45399999999999996,0.425,0.679,1.0,23.0,1865.0,,,28.8,39.1,85.6,61.5,73.2,76.3,69.9,0.818,,1.2,0.6579999999999999,88.0,6.3,6.3,6.3,21.3,111.5,,,114.0,24.6,214.0,29.5,-0.6,-0.6,-0.6,-0.6,-0.6,0.7,7.6,85.6,29.6,13.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,93.6,67.4,-0.6,36.8,37.4,36.2,9.6,0.7,16.3,2.0,50.0,,,29.4,-1.7,,,,65.5,20.0,21.9,,29.4,10.31,63.7,,84.1,1.05,43.1,13.9,19.4,1.5,4.2,,14.9,1.91,26.0,2.7,5.9,13.9,13.9,13.9,36.9,14.6,61.1,26.4,1.51
 Guinea,,140.6,,177.0,1.47,0.82,,33.6,0.446,,4.5,26.1,0.33899999999999997,68.0,26.3,61.5,1448.0,1879.0,9.1,7.8,10.4,72.4,,,-0.6,25.9,25.9,,,0.8059999999999999,,,24.2,1758.0,21.3,,,,,24.0,1664.0,1.5,177.0,8.8,0.396,0.491,0.44299999999999995,0.425,33.6,33.6,33.6,24.2,48.3,17.1,35.4,0.175,0.289,0.35200000000000004,0.392,37.0,52.0,35.0,,,8.2,63.0,65.8,64.4,59.4,59.9,58.9,0.606,,384.0,0.491,679.0,2.6,1.5,3.9,18.4,89.0,,,250.0,60.0,276.0,92.0,-4.4,-4.4,-4.4,-4.4,-4.4,6.4,5.6,65.8,34.8,24.2,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,67.4,22.0,-4.4,,,,6.6,0.4,12.1,1.9,35.1,,,8.8,1.2,,,,,,,,8.8,1.47,76.3,,2.4,1.02,43.3,21.9,,7.5,15.5,,5.3,0.64,177.0,4.5,5.5,,,,90.1,70.4,78.6,,0.82
